Item Name,Game Name,Listed On,Acted On, Display Price, Price in Cents, Type, Market Name, App Id, Context Id, Asset Id, Instance Id, Class Id, Unowned Context Id, Unowned Id
"Dreams & Nightmares Case","Counter-Strike 2","1 Sep	
		1 Sep","1 Sep	
		1 Sep","Rp 10 544.50","1054450","sale","Dreams & Nightmares Case","730","2","27011796723","0","4717330486","2","27011796723"
"Recoil Case","Counter-Strike 2","26 Aug	
		26 Aug","26 Aug	
		26 Aug","Rp 21 057.84","2105784","sale","Recoil Case","730","2","26950507691","0","4901046679","2","26950507691"
"Clutch Case","Counter-Strike 2","25 Aug	
		25 Aug","25 Aug	
		25 Aug","Rp 4 525.77","452577","sale","Clutch Case","730","2","26886964125","0","2727227113","2","26886964125"
"Horizon Case","Counter-Strike 2","19 Aug	
		18 Aug","19 Aug	
		18 Aug","Rp 3 313.38","331338","sale","Horizon Case","730","2","24554583863","0","2948874694","2","24554583863"
"Fracture Case","Counter-Strike 2","13 Aug	
		13 Aug","13 Aug	
		13 Aug","Rp 2 110.67","211067","sale","Fracture Case","730","2","26781187233","0","3946324730","2","26781187233"
"Prisma 2 Case","Counter-Strike 2","11 Aug	
		10 Aug","11 Aug	
		10 Aug","Rp 1 935.67","193567","sale","Prisma 2 Case","730","2","23576302329","0","3761545285","2","23576302329"
"Prisma 2 Case","Counter-Strike 2","11 Aug	
		10 Aug","11 Aug	
		10 Aug","Rp 1 935.67","193567","sale","Prisma 2 Case","730","2","23892579400","0","3761545285","2","23892579400"
"Prisma 2 Case","Counter-Strike 2","11 Aug	
		10 Aug","11 Aug	
		10 Aug","Rp 1 935.67","193567","sale","Prisma 2 Case","730","2","23699195226","0","3761545285","2","23699195226"
"Prisma 2 Case","Counter-Strike 2","11 Aug	
		10 Aug","11 Aug	
		10 Aug","Rp 1 935.67","193567","sale","Prisma 2 Case","730","2","22849931359","0","3761545285","2","22849931359"
"Prisma Case","Counter-Strike 2","10 Aug	
		10 Aug","10 Aug	
		10 Aug","Rp 1 979.07","197907","sale","Prisma Case","730","2","20704028178","0","3213411179","2","20704028178"
"Prisma Case","Counter-Strike 2","10 Aug	
		10 Aug","10 Aug	
		10 Aug","Rp 1 979.07","197907","sale","Prisma Case","730","2","20520438701","0","3213411179","2","20520438701"
"Prisma 2 Case","Counter-Strike 2","10 Aug	
		10 Aug","10 Aug	
		10 Aug","Rp 1 865.04","186504","sale","Prisma 2 Case","730","2","25008090111","0","3761545285","2","25008090111"
"Prisma 2 Case","Counter-Strike 2","10 Aug	
		7 Aug","10 Aug	
		7 Aug","Rp 1 933.08","193308","sale","Prisma 2 Case","730","2","19415979594","0","3761545285","2","19415979594"
"Prisma 2 Case","Counter-Strike 2","10 Aug	
		7 Aug","10 Aug	
		7 Aug","Rp 1 933.08","193308","sale","Prisma 2 Case","730","2","24554583886","0","3761545285","2","24554583886"
"Horizon Case","Counter-Strike 2","8 Aug	
		7 Aug","8 Aug	
		7 Aug","Rp 3 176.78","317678","sale","Horizon Case","730","2","24554583827","0","2948874694","2","24554583827"
"Fracture Case","Counter-Strike 2","8 Aug	
		7 Aug","8 Aug	
		7 Aug","Rp 2 087.37","208737","sale","Fracture Case","730","2","25245594319","0","3946324730","2","25245594319"
"Prisma 2 Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 723","172300","sale","Prisma 2 Case","730","2","25212182094","0","3761545285","2","25212182094"
"Fracture Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 938.27","193827","sale","Fracture Case","730","2","24743443771","0","3946324730","2","24743443771"
"Prisma 2 Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 713.95","171395","sale","Prisma 2 Case","730","2","25442506199","0","3761545285","2","25442506199"
"Prisma 2 Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 713.95","171395","sale","Prisma 2 Case","730","2","26201738824","0","3761545285","2","26201738824"
"Prisma 2 Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 713.95","171395","sale","Prisma 2 Case","730","2","24295264765","0","3761545285","2","24295264765"
"Fracture Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 844.58","184458","sale","Fracture Case","730","2","24630869499","0","3946324730","2","24630869499"
"Fracture Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 859.02","185902","sale","Fracture Case","730","2","24554583893","0","3946324730","2","24554583893"
"Fracture Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 844.58","184458","sale","Fracture Case","730","2","25262650662","0","3946324730","2","25262650662"
"Fracture Case","Counter-Strike 2","7 Aug	
		7 Aug","7 Aug	
		7 Aug","Rp 1 863.10","186310","sale","Fracture Case","730","2","24074883584","0","3946324730","2","24074883584"
"MAC-10 | Ensnared","Counter-Strike 2","7 Aug	
		6 Aug","7 Aug	
		6 Aug","Rp 2 905.03","290503","purchase","MAC-10 | Ensnared (Minimal Wear)","730","2","26733331975","188530139","4943569736","2","26733331975"
"Fracture Case","Counter-Strike 2","6 Aug	
		4 Aug","6 Aug	
		4 Aug","Rp 2 087.37","208737","sale","Fracture Case","730","2","26653558831","0","3946324730","2","26653558831"
"Sticker | Stewie2K | Berlin 2019","Counter-Strike 2","6 Aug	
		6 Aug","6 Aug	
		6 Aug","Rp 1 408.80","140880","purchase","Sticker | Stewie2K | Berlin 2019","730","2","26728556463","188530139","4942418403","2","26728556463"
"Sticker | Stewie2K | Berlin 2019","Counter-Strike 2","6 Aug	
		6 Aug","6 Aug	
		6 Aug","Rp 1 408.80","140880","purchase","Sticker | Stewie2K | Berlin 2019","730","2","26728573033","188530139","4937595040","2","26728573033"
"Sticker | Stewie2K | Berlin 2019","Counter-Strike 2","6 Aug	
		6 Aug","6 Aug	
		6 Aug","Rp 1 408.80","140880","purchase","Sticker | Stewie2K | Berlin 2019","730","2","26728573091","188530139","4937595040","2","26728573091"
"Sticker | Stewie2K | Berlin 2019","Counter-Strike 2","6 Aug	
		6 Aug","6 Aug	
		6 Aug","Rp 1 408.80","140880","purchase","Sticker | Stewie2K | Berlin 2019","730","2","26728573210","188530139","4938889122","2","26728573210"
"Sticker | Stewie2K | Berlin 2019","Counter-Strike 2","6 Aug	
		6 Aug","6 Aug	
		6 Aug","Rp 1 408.80","140880","purchase","Sticker | Stewie2K | Berlin 2019","730","2","26728573238","188530139","4938889122","2","26728573238"
"UMP-45 | Gunsmoke","Counter-Strike 2","5 Aug	
		5 Aug","5 Aug	
		5 Aug","Rp 1 220.45","122045","purchase","UMP-45 | Gunsmoke (Well-Worn)","730","2","26718872014","480085569","4941207334","2","26718872014"
"UMP-45 | Gunsmoke","Counter-Strike 2","5 Aug	
		5 Aug","5 Aug	
		5 Aug","Rp 1 214.88","121488","purchase","UMP-45 | Gunsmoke (Well-Worn)","730","2","26719155476","302028390","4941207334","2","26719155476"
"UMP-45 | Gunsmoke","Counter-Strike 2","5 Aug	
		5 Aug","5 Aug	
		5 Aug","Rp 1 177.30","117730","purchase","UMP-45 | Gunsmoke (Well-Worn)","730","2","24288021399","302028390","310782019","2","24288021399"
"Snakebite Case","Counter-Strike 2","4 Aug	
		4 Aug","4 Aug	
		4 Aug","Rp 1 741.98","174198","sale","Snakebite Case","730","2","26714269644","0","4418618853","2","26714269644"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26612684221","188530139","4929341674","2","26612684221"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26612285969","188530139","4929341674","2","26612285969"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26593953102","188530139","4926933891","2","26593953102"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26612291215","188530139","4929341674","2","26612291215"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26612293038","188530139","4929341674","2","26612293038"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26612295664","188530139","4929341674","2","26612295664"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26398406600","188530139","4839650831","2","26398406600"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26612136362","188530139","4929341674","2","26612136362"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26390886989","188530139","4839650831","2","26390886989"
"Sticker | PGL | Antwerp 2022","Counter-Strike 2","26 Jul	
		26 Jul","26 Jul	
		26 Jul","Rp 56.05","5605","purchase","Sticker | PGL | Antwerp 2022","730","2","26066318727","188530139","4839650831","2","26066318727"
":csgogun:","Counter-Strike 2 Emoticon","24 Jul	
		30 Jun","24 Jul	
		30 Jun","Rp 521.80","52180","sale","730-:csgogun:","753","6","19228816715","0","149782492","6","21222656347"
"Clutch Case","Counter-Strike 2","23 Jul	
		22 Jul","23 Jul	
		22 Jul","Rp 4 811.30","481130","sale","Clutch Case","730","2","26567033020","0","2727227113","2","26567033020"
"Clutch Case","Counter-Strike 2","23 Jul	
		21 Jul","23 Jul	
		21 Jul","Rp 4 811.30","481130","sale","Clutch Case","730","2","26554100376","0","2727227113","2","26554100376"
"Clutch Case","Counter-Strike 2","20 Jul	
		14 Jul","20 Jul	
		14 Jul","Rp 4 759.90","475990","sale","Clutch Case","730","2","26479145217","0","2727227113","2","26479145217"
"Seen Nebula","Seen Rare Profile Background","18 Jul	
		29 Jun","18 Jul	
		29 Jun","Rp 608.94","60894","sale","1069740-Seen Nebula","753","6","20938595177","0","3724000428","6","21222479675"
"Prisma Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 411.05","141105","sale","Prisma Case","730","2","20613252526","0","3213411179","2","20613252526"
"Prisma Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 411.05","141105","sale","Prisma Case","730","2","20375458146","0","3213411179","2","20375458146"
"Fracture Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 350.54","135054","sale","Fracture Case","730","2","23954449782","0","3946324730","2","23954449782"
"Prisma Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 403.73","140373","sale","Prisma Case","730","2","23121122803","0","3213411179","2","23121122803"
"Prisma Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 403.73","140373","sale","Prisma Case","730","2","23121123074","0","3213411179","2","23121123074"
"Prisma Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 403.73","140373","sale","Prisma Case","730","2","19518727427","0","3213411179","2","19518727427"
"Danger Zone Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 492.86","149286","sale","Danger Zone Case","730","2","24554583884","0","3106076656","2","24554583884"
"Fracture Case","Counter-Strike 2","13 Jul	
		19 Jun","13 Jul	
		19 Jun","Rp 1 350.54","135054","sale","Fracture Case","730","2","25940667266","0","3946324730","2","25940667266"
"Dreams & Nightmares Case","Counter-Strike 2","7 Jul	
		7 Jul","7 Jul	
		7 Jul","Rp 11 316.42","1131642","sale","Dreams & Nightmares Case","730","2","26396200454","0","4717330486","2","26396200454"
"Danger Zone Case","Counter-Strike 2","2 Jul	
		19 Jun","2 Jul	
		19 Jun","Rp 1 241.84","124184","sale","Danger Zone Case","730","2","18000709298","0","3106076656","2","18000709298"
"Danger Zone Case","Counter-Strike 2","2 Jul	
		19 Jun","2 Jul	
		19 Jun","Rp 1 241.84","124184","sale","Danger Zone Case","730","2","20008782252","0","3106076656","2","20008782252"
"Clorthax Card Eta","Steam 3000 Trading Card","2 Jul	
		2 Jul","2 Jul	
		2 Jul","Rp 546.48","54648","purchase","2021850-Clorthax Card Eta","753","6","21235699564","0","4890576614","6","21294591232"
"Clorthax Card Epsilon","Steam 3000 Trading Card","2 Jul	
		2 Jul","2 Jul	
		2 Jul","Rp 515.93","51593","purchase","2021850-Clorthax Card Epsilon","753","6","21254578757","0","4890576590","6","21294567179"
"Clorthax Card Delta","Steam 3000 Trading Card","2 Jul	
		2 Jul","2 Jul	
		2 Jul","Rp 515.93","51593","purchase","2021850-Clorthax Card Delta","753","6","21293747092","0","4890576591","6","21294568403"
"Clorthax Card Beta","Steam 3000 Trading Card","2 Jul	
		2 Jul","2 Jul	
		2 Jul","Rp 515.93","51593","purchase","2021850-Clorthax Card Beta","753","6","21204254907","0","4890576611","6","21294568335"
":csgoanarchist:","Counter-Strike 2 Emoticon","30 Jun	
		30 Jun","30 Jun	
		30 Jun","Rp 500.67","50067","sale","730-:csgoanarchist:","753","6","19227401491","0","149793597","6","21222656460"
"Clorthax Card Iota","Steam 3000 Trading Card","29 Jun	
		29 Jun","29 Jun	
		29 Jun","Rp 512.48","51248","purchase","2021850-Clorthax Card Iota","753","6","21195210697","0","4890576616","6","21217396557"
"Clorthax Card Iota","Steam 3000 Trading Card","29 Jun	
		29 Jun","29 Jun	
		29 Jun","Rp 508.25","50825","purchase","2021850-Clorthax Card Iota","753","6","21217433057","0","4890576616","6","21217444521"
"Clorthax Card Eta","Steam 3000 Trading Card","29 Jun	
		29 Jun","29 Jun	
		29 Jun","Rp 510","51000","purchase","2021850-Clorthax Card Eta","753","6","21210622220","0","4890576614","6","21217317410"
"Clorthax Card Epsilon","Steam 3000 Trading Card","29 Jun	
		29 Jun","29 Jun	
		29 Jun","Rp 500.50","50050","purchase","2021850-Clorthax Card Epsilon","753","6","21216682339","0","4890576590","6","21217413163"
"Clorthax Card Alpha","Steam 3000 Trading Card","29 Jun	
		29 Jun","29 Jun	
		29 Jun","Rp 512.37","51237","purchase","2021850-Clorthax Card Alpha","753","6","21217375155","0","4890576610","6","21217397282"
"Dreams & Nightmares Case","Counter-Strike 2","29 Jun	
		29 Jun","29 Jun	
		29 Jun","Rp 10 546.64","1054664","sale","Dreams & Nightmares Case","730","2","26296481814","0","4717330486","2","26296481814"
"CS20 Case","Counter-Strike 2","21 Jun	
		19 Jun","21 Jun	
		19 Jun","Rp 2 176.52","217652","sale","CS20 Case","730","2","24554583880","0","3564864937","2","24554583880"
"Revolver Case","Counter-Strike 2","19 Jun	
		19 Jun","19 Jun	
		19 Jun","Rp 3 047.71","304771","sale","Revolver Case","730","2","24554583865","0","1432174707","2","24554583865"
"Thadius Vanderun","Spellbreak Trading Card","19 Jun	
		30 Aug","19 Jun	
		30 Aug","Rp 3 412.97","341297","purchase","1399780-Thadius Vanderun","753","6","17955209847","0","4513329918","6","18216594856"
"Blackthorn","Spellbreak Trading Card","19 Jun	
		7 May","19 Jun	
		7 May","Rp 2 837.71","283771","purchase","1399780-Blackthorn","753","6","17955194689","0","4513329927","6","20628094557"
"Ferec Snowlash","Spellbreak Trading Card","19 Jun	
		24 Apr","19 Jun	
		24 Apr","Rp 3 071.67","307167","purchase","1399780-Ferec Snowlash","753","6","17955231282","0","4513329919","6","20533602128"
"Quincy Poisewax","Spellbreak Trading Card","19 Jun	
		9 Feb","19 Jun	
		9 Feb","Rp 3 583.60","358360","purchase","1399780-Quincy Poisewax","753","6","17955217412","0","4513329950","6","19992540679"
"Avira Emberdane","Spellbreak Trading Card","19 Jun	
		14 Jun","19 Jun	
		14 Jun","Rp 1 877.12","187712","purchase","1399780-Avira Emberdane","753","6","17955157223","0","4513329937","6","20897882690"
"Ferec Snowlash","Spellbreak Trading Card","19 Jun	
		21 Apr","19 Jun	
		21 Apr","Rp 3 071.67","307167","purchase","1399780-Ferec Snowlash","753","6","17955152708","0","4513329919","6","20509936975"
"Thadius Vanderun","Spellbreak Trading Card","19 Jun	
		2 Jan","19 Jun	
		2 Jan","Rp 2 901.02","290102","purchase","1399780-Thadius Vanderun","753","6","17955233665","0","4513329918","6","19481093490"
"Quincy Poisewax","Spellbreak Trading Card","19 Jun	
		29 Dec","19 Jun	
		29 Dec","Rp 3 583.60","358360","purchase","1399780-Quincy Poisewax","753","6","19264494440","0","4513329950","6","19367646707"
"Blackthorn","Spellbreak Trading Card","19 Jun	
		1 Jun","19 Jun	
		1 Jun","Rp 2 388.62","238862","purchase","1399780-Blackthorn","753","6","20765582362","0","4513329927","6","20805028084"
"Avira Emberdane","Spellbreak Trading Card","19 Jun	
		12 Jun","19 Jun	
		12 Jun","Rp 1 877.12","187712","purchase","1399780-Avira Emberdane","753","6","20850095009","0","4513329937","6","20883912581"
"Ferec Snowlash","Spellbreak Trading Card","19 Jun	
		31 May","19 Jun	
		31 May","Rp 2 901.02","290102","purchase","1399780-Ferec Snowlash","753","6","17955171039","0","4513329919","6","20801038816"
"Thadius Vanderun","Spellbreak Trading Card","19 Jun	
		23 Sep","19 Jun	
		23 Sep","Rp 2 877.03","287703","purchase","1399780-Thadius Vanderun","753","6","17955155269","0","4513329918","6","18390328703"
"Quincy Poisewax","Spellbreak Trading Card","19 Jun	
		26 Oct","19 Jun	
		26 Oct","Rp 3 575.72","357572","purchase","1399780-Quincy Poisewax","753","6","17955190477","0","4513329950","6","18626646492"
"Avira Emberdane","Spellbreak Trading Card","19 Jun	
		9 Jun","19 Jun	
		9 Jun","Rp 1 877.12","187712","purchase","1399780-Avira Emberdane","753","6","18455026042","0","4513329937","6","20859332090"
"Brilly","Spellbreak Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 3 562.76","356276","purchase","1399780-Brilly","753","6","20840010723","0","4513329926","6","20933939048"
"Brilly","Spellbreak Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 3 562.76","356276","purchase","1399780-Brilly","753","6","20817063381","0","4513329926","6","20933615012"
"Brilly","Spellbreak Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 3 562.76","356276","purchase","1399780-Brilly","753","6","20818518372","0","4513329926","6","20933615016"
"Blackthorn","Spellbreak Trading Card","19 Jun	
		2 Jun","19 Jun	
		2 Jun","Rp 2 331.42","233142","purchase","1399780-Blackthorn","753","6","20781562397","0","4513329927","6","20812473099"
"Ferec Snowlash","Spellbreak Trading Card","19 Jun	
		19 Jun","19 Jun	
		19 Jun","Rp 2 730.37","273037","purchase","1399780-Ferec Snowlash","753","6","17955216522","0","4513329919","6","20944648082"
"Thadius Vanderun","Spellbreak Trading Card","19 Jun	
		15 Sep","19 Jun	
		15 Sep","Rp 2 860.57","286057","purchase","1399780-Thadius Vanderun","753","6","17955210072","0","4513329918","6","18331663634"
"Quincy Poisewax","Spellbreak Trading Card","19 Jun	
		24 Oct","19 Jun	
		24 Oct","Rp 3 487.20","348720","purchase","1399780-Quincy Poisewax","753","6","17955226914","0","4513329950","6","18613767143"
"Avira Emberdane","Spellbreak Trading Card","19 Jun	
		17 Jun","19 Jun	
		17 Jun","Rp 1 787.86","178786","purchase","1399780-Avira Emberdane","753","6","17955176389","0","4513329937","6","20926334351"
"Blackthorn","Spellbreak Trading Card","19 Jun	
		2 Jun","19 Jun	
		2 Jun","Rp 2 331.42","233142","purchase","1399780-Blackthorn","753","6","20802424184","0","4513329927","6","20812473097"
"Ferec Snowlash","Spellbreak Trading Card","19 Jun	
		19 Jun","19 Jun	
		19 Jun","Rp 2 721.64","272164","purchase","1399780-Ferec Snowlash","753","6","20888437625","0","4513329919","6","20945965366"
"Thadius Vanderun","Spellbreak Trading Card","19 Jun	
		24 Oct","19 Jun	
		24 Oct","Rp 2 730.37","273037","purchase","1399780-Thadius Vanderun","753","6","17955147018","0","4513329918","6","18611468801"
"Quincy Poisewax","Spellbreak Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 3 409.31","340931","purchase","1399780-Quincy Poisewax","753","6","20882034288","0","4513329950","6","20933943748"
"Avira Emberdane","Spellbreak Trading Card","19 Jun	
		17 Jun","19 Jun	
		17 Jun","Rp 1 736.66","173666","purchase","1399780-Avira Emberdane","753","6","20874093911","0","4513329937","6","20925192073"
"Closed Place","Seen Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 875.49","87549","purchase","1069740-Closed Place","753","6","20729246026","0","3722010131","6","20930187816"
"Robot","Seen Trading Card","19 Jun	
		6 Jun","19 Jun	
		6 Jun","Rp 643.19","64319","purchase","1069740-Robot","753","6","20799796006","0","3722010126","6","20841897807"
"Hardship","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 719.01","71901","purchase","1069740-Hardship","753","6","20873878894","0","3722010127","6","20895048408"
"Dream","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 785.98","78598","purchase","1069740-Dream","753","6","20875145353","0","3722010125","6","20893306128"
"Checkpoint","Seen Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 820.10","82010","purchase","1069740-Checkpoint","753","6","20935032629","0","3722010130","6","20935241927"
"Closed Place","Seen Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 875.49","87549","purchase","1069740-Closed Place","753","6","20729409535","0","3722010131","6","20930187814"
"Robot","Seen Trading Card","19 Jun	
		6 Jun","19 Jun	
		6 Jun","Rp 643.19","64319","purchase","1069740-Robot","753","6","20801123923","0","3722010126","6","20841840136"
"Hardship","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 719.01","71901","purchase","1069740-Hardship","753","6","20873878895","0","3722010127","6","20895048376"
"Dream","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 785.98","78598","purchase","1069740-Dream","753","6","20875145354","0","3722010125","6","20893306131"
"Checkpoint","Seen Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 820.10","82010","purchase","1069740-Checkpoint","753","6","20935032626","0","3722010130","6","20935226376"
"Checkpoint","Seen Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 820.10","82010","purchase","1069740-Checkpoint","753","6","20935032628","0","3722010130","6","20935226372"
"Closed Place","Seen Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 875.18","87518","purchase","1069740-Closed Place","753","6","20937411539","0","3722010131","6","20937425814"
"Robot","Seen Trading Card","19 Jun	
		6 Jun","19 Jun	
		6 Jun","Rp 643.19","64319","purchase","1069740-Robot","753","6","20801399157","0","3722010126","6","20841840137"
"Hardship","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 719.01","71901","purchase","1069740-Hardship","753","6","20873878897","0","3722010127","6","20895048378"
"Dream","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 785.98","78598","purchase","1069740-Dream","753","6","20875145355","0","3722010125","6","20893306129"
"Checkpoint","Seen Trading Card","19 Jun	
		19 Jun","19 Jun	
		19 Jun","Rp 819.88","81988","purchase","1069740-Checkpoint","753","6","20937503021","0","3722010130","6","20938264271"
"Closed Place","Seen Trading Card","19 Jun	
		18 Jun","19 Jun	
		18 Jun","Rp 875.18","87518","purchase","1069740-Closed Place","753","6","20936967698","0","3722010131","6","20937411525"
"Robot","Seen Trading Card","19 Jun	
		6 Jun","19 Jun	
		6 Jun","Rp 643.19","64319","purchase","1069740-Robot","753","6","20798172526","0","3722010126","6","20841789948"
"Hardship","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 719.01","71901","purchase","1069740-Hardship","753","6","20877565468","0","3722010127","6","20895048379"
"Dream","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 785.98","78598","purchase","1069740-Dream","753","6","20875145358","0","3722010125","6","20893306127"
"Robot","Seen Trading Card","19 Jun	
		6 Jun","19 Jun	
		6 Jun","Rp 643.19","64319","purchase","1069740-Robot","753","6","20798234289","0","3722010126","6","20841789847"
"Hardship","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 719.01","71901","purchase","1069740-Hardship","753","6","20873878896","0","3722010127","6","20895048377"
"Dream","Seen Trading Card","19 Jun	
		13 Jun","19 Jun	
		13 Jun","Rp 785.98","78598","purchase","1069740-Dream","753","6","20875145362","0","3722010125","6","20893306093"
"Checkpoint","Seen Trading Card","19 Jun	
		19 Jun","19 Jun	
		19 Jun","Rp 817.11","81711","purchase","1069740-Checkpoint","753","6","20938496151","0","3722010130","6","20938532182"
"Clutch Case","Counter-Strike 2","14 Jun	
		14 Jun","14 Jun	
		14 Jun","Rp 4 556.14","455614","sale","Clutch Case","730","2","26092780682","0","2727227113","2","26092780682"
"Wraith (Trading Card)","Apex Legends Trading Card","3 Jun	
		3 Jun","3 Jun	
		3 Jun","Rp 674.22","67422","purchase","1172470-Wraith (Trading Card)","753","6","20524350251","0","4065519198","6","20820599313"
"Pathfinder (Trading Card)","Apex Legends Trading Card","3 Jun	
		3 Jun","3 Jun	
		3 Jun","Rp 525.69","52569","purchase","1172470-Pathfinder (Trading Card)","753","6","20813788902","0","4065506200","6","20820598120"
"Mirage (Trading Card)","Apex Legends Trading Card","3 Jun	
		2 Jun","3 Jun	
		2 Jun","Rp 652.32","65232","purchase","1172470-Mirage (Trading Card)","753","6","20770181977","0","4065328276","6","20817032505"
"Lifeline (Trading Card)","Apex Legends Trading Card","3 Jun	
		2 Jun","3 Jun	
		2 Jun","Rp 647","64700","purchase","1172470-Lifeline (Trading Card)","753","6","20050862159","0","4065328274","6","20814592314"
"Gibraltar (Trading Card)","Apex Legends Trading Card","3 Jun	
		3 Jun","3 Jun	
		3 Jun","Rp 500.21","50021","purchase","1172470-Gibraltar (Trading Card)","753","6","18274846578","0","4065377116","6","20820599224"
"Caustic (Trading Card)","Apex Legends Trading Card","3 Jun	
		3 Jun","3 Jun	
		3 Jun","Rp 500.21","50021","purchase","1172470-Caustic (Trading Card)","753","6","17267521626","0","4065328275","6","20820604882"
"Bangalore (Trading Card)","Apex Legends Trading Card","3 Jun	
		3 Jun","3 Jun	
		3 Jun","Rp 500.21","50021","purchase","1172470-Bangalore (Trading Card)","753","6","16661995688","0","4065330936","6","20820595366"
"Bloodhound (Trading Card)","Apex Legends Trading Card","3 Jun	
		3 Jun","3 Jun	
		3 Jun","Rp 524.41","52441","purchase","1172470-Bloodhound (Trading Card)","753","6","19915299471","0","4065330935","6","20820584544"
"Dreams & Nightmares Case","Counter-Strike 2","3 Jun	
		3 Jun","3 Jun	
		3 Jun","Rp 14 789.03","1478903","sale","Dreams & Nightmares Case","730","2","25847629443","0","4717330486","2","25847629443"
"Pathfinder (Trading Card)","Apex Legends Trading Card","26 May	
		26 May","26 May	
		26 May","Rp 659.35","65935","purchase","1172470-Pathfinder (Trading Card)","753","6","20506960493","0","4065506200","6","20767847995"
